t,u1,u2,u3
5.675676,0.9202747,0.83484715,-0.13793604
5.6856856,0.9197043,0.83350855,-0.1547498
5.695696,0.9190827,0.83200926,-0.17152087
5.7057056,0.91841114,0.83035254,-0.18824439
5.715716,0.9176902,0.8285374,-0.20491783
5.7257257,0.9169201,0.8265643,-0.2215343
5.735736,0.91610247,0.82443565,-0.23809354
5.7457457,0.9152371,0.822151,-0.25458795
5.755756,0.91432524,0.8197121,-0.27101737
5.7657657,0.91336805,0.81712025,-0.28737646
5.775776,0.9123655,0.8143763,-0.30366272
5.7857857,0.91131896,0.811482,-0.31987113
5.795796,0.9102293,0.8084375,-0.33599895
5.8058057,0.9090975,0.8052456,-0.35204273
5.815816,0.9079246,0.801907,-0.36799866
5.8258257,0.90671116,0.7984238,-0.3838647
5.835836,0.90545833,0.79479647,-0.39963752
5.8458457,0.90416723,0.79102814,-0.41531223
5.855856,0.90283895,0.7871197,-0.43088895
5.8658657,0.9014744,0.7830729,-0.44636172
5.875876,0.90007484,0.7788898,-0.46173054
5.8858857,0.89864117,0.7745726,-0.4769886
5.895896,0.8971746,0.7701223,-0.4921381
5.9059057,0.8956759,0.765542,-0.5071724
5.915916,0.89414686,0.76083285,-0.52209145
5.9259257,0.89258814,0.75599676,-0.5368919
5.935936,0.8910006,0.75103563,-0.551572
5.9459457,0.88938624,0.74595344,-0.5661287
5.955956,0.88774544,0.7407511,-0.58055955
5.9659657,0.8860802,0.7354297,-0.59486324
5.975976,0.88439107,0.7299921,-0.60903734
5.9859858,0.8826794,0.72444123,-0.62307984
5.995996,0.88094646,0.718779,-0.6369898
6.0060062,0.87919325,0.71300673,-0.6507632
6.016016,0.877421,0.7071286,-0.66440076
6.0260262,0.87563086,0.7011445,-0.67789966
6.036036,0.87382436,0.6950585,-0.691258
6.0460463,0.8720026,0.6888717,-0.7044752
6.056056,0.8701667,0.6825878,-0.71754974
6.0660663,0.86831754,0.6762071,-0.73047906
6.076076,0.86645675,0.6697337,-0.7432613
6.0860863,0.8645853,0.66316825,-0.7558988
6.096096,0.86270434,0.6565141,-0.76838726
6.1061063,0.860815,0.649773,-0.78072673
6.116116,0.85891885,0.64294773,-0.7929153
6.1261263,0.85701644,0.63603944,-0.8049539
6.136136,0.85510904,0.62905127,-0.81684
6.1461463,0.85319823,0.6219844,-0.8285729
6.156156,0.85128444,0.61484206,-0.84015125
6.1661663,0.84936917,0.60762584,-0.85157615
6.176176,0.8474537,0.60033834,-0.8628451
6.1861863,0.8455386,0.59298056,-0.8739595
6.196196,0.8436253,0.585555,-0.8849161
6.2062063,0.8417151,0.57806456,-0.8957172
6.216216,0.83980834,0.5705097,-0.9063609
6.2262263,0.83790624,0.5628932,-0.9168468
6.236236,0.83601,0.5552171,-0.92717403
6.2462463,0.8341208,0.5474833,-0.9373434
6.256256,0.8322394,0.53969324,-0.94735414
6.2662663,0.8303664,0.53184843,-0.9572064
6.276276,0.8285034,0.52395177,-0.96689826
6.2862864,0.8266511,0.51600426,-0.976432
6.296296,0.82480985,0.50800806,-0.9858056
6.3063064,0.8229815,0.49996367,-0.9950207
6.316316,0.8211661,0.49187437,-1.0040752
6.3263264,0.8193649,0.48374015,-1.0129713
6.336336,0.8175788,0.47556463,-1.0217065
6.3463464,0.8158082,0.46734667,-1.030283
6.356356,0.8140546,0.45909038,-1.0386999
6.3663664,0.8123185,0.45079508,-1.0469571
6.376376,0.8106007,0.44246355,-1.0550542
6.3863864,0.80890137,0.43409613,-1.0629933
6.396396,0.80722207,0.42569578,-1.0707723
6.4064064,0.80556345,0.41726187,-1.0783931
6.4164166,0.8039255,0.4087965,-1.0858552
6.4264264,0.80230975,0.4003015,-1.0931585
6.4364367,0.8007159,0.39177713,-1.1003026
6.4464464,0.7991463,0.38322553,-1.10729
6.4564567,0.7975999,0.3746465,-1.1141186
6.4664664,0.796078,0.3660425,-1.1207889
6.4764767,0.79458135,0.35741338,-1.127302
6.4864864,0.7931104,0.3487612,-1.1336585
6.4964967,0.79166615,0.34008577,-1.1398581
6.5065064,0.7902481,0.3313899,-1.1459002
6.5165167,0.78885776,0.32267234,-1.1517867
6.5265265,0.7874959,0.3139361,-1.1575167
6.5365367,0.78616226,0.30518034,-1.1630899
6.5465465,0.78485763,0.2964074,-1.1685085
6.5565567,0.78358257,0.28761634,-1.1737707
6.5665665,0.78233784,0.2788098,-1.1788777
6.5765767,0.78112364,0.26998734,-1.1838311
6.5865865,0.7799402,0.26115033,-1.1886286
6.5965967,0.7787888,0.2522989,-1.1932727
6.6066065,0.77766883,0.24343458,-1.1977621
6.6166167,0.7765815,0.23455721,-1.2020977
6.6266265,0.7755268,0.22566786,-1.2062799
6.6366367,0.7745056,0.21676785,-1.2103087
6.6466465,0.7735183,0.2078568,-1.2141834
6.6566567,0.7725645,0.19893518,-1.2179061
6.6666665,0.77164555,0.19000483,-1.2214754
6.6766768,0.7707613,0.18106526,-1.2248933
6.6866865,0.7699122,0.17211792,-1.228158
6.6966968,0.7690987,0.16316196,-1.23127
6.7067065,0.7683209,0.15419963,-1.2342308
6.716717,0.76757926,0.14522988,-1.2370399
6.7267265,0.7668743,0.13625485,-1.239696
6.736737,0.76620597,0.12727353,-1.242202
6.7467465,0.7655748,0.11828724,-1.2445551
6.756757,0.7649813,0.1092963,-1.2467582
6.7667665,0.76442516,0.10030202,-1.2488099
6.776777,0.76390713,0.09130367,-1.2507098
6.7867866,0.7634272,0.082302354,-1.2524587
6.796797,0.7629858,0.073297985,-1.2540567
6.806807,0.76258284,0.06429086,-1.2555034
6.816817,0.762219,0.05528366,-1.2567997
6.826827,0.76189435,0.04627434,-1.2579448
6.836837,0.761609,0.037264325,-1.2589396
6.846847,0.7613629,0.028253905,-1.2597829
6.856857,0.7611567,0.019243903,-1.2604755
6.866867,0.7609904,0.010234125,-1.2610173
6.876877,0.76086396,0.0012261346,-1.261408
6.886887,0.7607776,-0.007781036,-1.2616483
6.896897,0.7607316,-0.01678554,-1.261737
6.906907,0.76072645,-0.0257883,-1.2616748
6.916917,0.76076114,-0.034786917,-1.2614617
6.926927,0.7608367,-0.04378297,-1.2610967
6.936937,0.76095295,-0.052774422,-1.2605815
6.946947,0.76111007,-0.061761074,-1.2599152
6.956957,0.7613076,-0.07074348,-1.2590963
6.966967,0.7615463,-0.07972067,-1.2581259
6.976977,0.76182574,-0.088690825,-1.2570051
6.986987,0.7621461,-0.09765535,-1.255731
6.996997,0.76250684,-0.106612004,-1.2543055
7.007007,0.76290894,-0.11556182,-1.2527281
7.017017,0.7633515,-0.12450225,-1.2509981
7.027027,0.76383483,-0.13343528,-1.249116
7.037037,0.76435864,-0.14235774,-1.2470814
7.047047,0.76492316,-0.15127143,-1.2448945
7.057057,0.76552796,-0.16017386,-1.2425542
7.067067,0.766173,-0.16906571,-1.2400608
7.077077,0.7668584,-0.17794576,-1.2374151
7.087087,0.76758343,-0.18681318,-1.2346152
7.097097,0.7683487,-0.1956676,-1.231663
7.107107,0.76915354,-0.2045084,-1.2285559
7.117117,0.76999694,-0.21333477,-1.225296
7.127127,0.7708803,-0.22214666,-1.2218816
7.137137,0.77180195,-0.23094234,-1.218314
7.147147,0.77276266,-0.2397215,-1.2145916
7.157157,0.7737613,-0.2484841,-1.2107154
7.167167,0.77479756,-0.25722864,-1.2066841
7.177177,0.77587163,-0.2659541,-1.2024986
7.187187,0.77698267,-0.27466065,-1.1981577
7.197197,0.7781304,-0.2833468,-1.1936631
7.207207,0.7793145,-0.2920125,-1.1890123
7.2172174,0.78053445,-0.30065605,-1.1842067
7.227227,0.7817901,-0.30927598,-1.1792465
7.2372375,0.78308016,-0.3178737,-1.1741309
7.247247,0.7844047,-0.3264465,-1.1688602
7.2572575,0.7857633,-0.33499396,-1.1634337
7.267267,0.78715515,-0.343516,-1.1578517
7.2772775,0.78857934,-0.35201016,-1.1521138
7.287287,0.7900356,-0.36047632,-1.1462207
7.2972975,0.79152375,-0.36891404,-1.1401722
7.3073072,0.7930424,-0.37732115,-1.1339685
7.3173175,0.7945904,-0.38569856,-1.1276093
7.3273273,0.7961687,-0.39404267,-1.1210935
7.3373375,0.7977752,-0.40235487,-1.1144221
7.3473473,0.7994092,-0.41063252,-1.1075966
7.3573575,0.80107063,-0.41887537,-1.1006147
7.3673673,0.80275786,-0.42708233,-1.0934767
7.3773775,0.804471,-0.43525186,-1.0861852
7.3873873,0.8062084,-0.4433836,-1.0787371
7.3973975,0.80796945,-0.4514751,-1.0711343
7.4074073,0.8097531,-0.45952663,-1.063377
7.4174175,0.8115588,-0.4675363,-1.0554646
7.4274273,0.81338495,-0.4755033,-1.0473977
7.4374375,0.8152318,-0.48342678,-1.0391759
7.4474473,0.8170964,-0.49130455,-1.0308014
7.4574575,0.81897956,-0.499136,-1.0222706
7.4674673,0.82087916,-0.5069199,-1.0135885
7.4774776,0.8227949,-0.514655,-1.0047513
7.4874873,0.8247253,-0.5223394,-0.99576205
7.4974976,0.82666934,-0.5299737,-0.9866199
7.5075073,0.8286258,-0.5375536,-0.9773255
7.5175176,0.8305936,-0.5450813,-0.9678779
7.5275273,0.832572,-0.55255276,-0.95828
7.5375376,0.8345591,-0.5599674,-0.9485298
7.5475473,0.8365541,-0.5673245,-0.9386293
7.5575576,0.83855635,-0.5746224,-0.9285776
7.5675673,0.8405638,-0.5818599,-0.91837674
7.5775776,0.84257567,-0.5890356,-0.9080258
7.5875874,0.84459037,-0.59614724,-0.8975269
7.5975976,0.84660757,-0.60319495,-0.88687867
7.607608,0.84862536,-0.6101764,-0.8760832
7.6176176,0.85064226,-0.61709005,-0.86514074
7.627628,0.85265744,-0.62393534,-0.8540508
7.6376376,0.85466975,-0.6307098,-0.84281665
7.647648,0.8566778,-0.63741285,-0.8314367
7.6576576,0.85868025,-0.644042,-0.8199118
7.667668,0.86067575,-0.650598,-0.8082437
7.6776776,0.8626637,-0.6570768,-0.79643375
7.687688,0.8646419,-0.6634789,-0.78448063
7.6976976,0.86660963,-0.66980165,-0.7723879
7.707708,0.8685655,-0.6760442,-0.76015383
7.7177176,0.8705085,-0.68220514,-0.7477816
7.727728,0.87243724,-0.68828213,-0.73527044
7.7377377,0.8743504,-0.69427514,-0.7226221
7.747748,0.87624663,-0.7001819,-0.7098376
7.7577577,0.8781255,-0.70600015,-0.6969196
7.767768,0.87998474,-0.7117311,-0.68386596
7.7777777,0.8818238,-0.7173702,-0.6706812
7.787788,0.88364166,-0.72291803,-0.6573644
7.7977977,0.88543636,-0.72837216,-0.643918
7.807808,0.8872078,-0.73373145,-0.63034374
7.8178177,0.8889538,-0.73899513,-0.61664087
7.827828,0.8906743,-0.7441599,-0.6028139
7.8378377,0.8923671,-0.7492264,-0.58886236
7.847848,0.8940324,-0.7541916,-0.5747873
7.8578577,0.89566827,-0.75905555,-0.5605932
7.867868,0.8972738,-0.7638161,-0.54627794
7.8778777,0.8988481,-0.7684718,-0.5318474
7.887888,0.9003902,-0.7730208,-0.51729983
7.8978977,0.90189934,-0.7774628,-0.50263923
7.907908,0.9033744,-0.7817956,-0.48786634
7.9179177,0.9048145,-0.78601795,-0.47298473
7.927928,0.9062183,-0.7901289,-0.4579944
7.9379377,0.9075861,-0.7941268,-0.44289988
7.947948,0.9089162,-0.7980108,-0.42770225
7.9579577,0.91020817,-0.80177814,-0.41240317
7.967968,0.91146153,-0.8054295,-0.39700562
7.9779778,0.9126746,-0.80896205,-0.38151246
7.987988,0.9138475,-0.81237537,-0.36592585
7.9979978,0.91497946,-0.8156676,-0.350249
8.008008,0.91607,-0.8188382,-0.33448285
8.018018,0.91711867,-0.8218852,-0.3186323
8.0280285,0.9181241,-0.82480764,-0.30269784
8.038038,0.9190866,-0.8276043,-0.28668517
8.048048,0.9200053,-0.8302748,-0.27059573
8.058058,0.92087966,-0.83281636,-0.25443417
8.0680685,0.92171013,-0.8352291,-0.2381982
8.078078,0.9224952,-0.8375119,-0.22189729
8.088088,0.92323565,-0.83966285,-0.20553367
8.098098,0.92393,-0.8416812,-0.18910794
8.1081085,0.924579,-0.84356695,-0.17262404
8.118118,0.92518204,-0.8453172,-0.15608816
8.128128,0.9257387,-0.8469319,-0.13950114
8.138138,0.92624915,-0.84841067,-0.122868106
8.148149,0.9267133,-0.8497515,-0.10619037
8.158158,0.92713094,-0.8509535,-0.08947544
8.168168,0.9275019,-0.85201734,-0.072724864
8.178178,0.9278266,-0.8529397,-0.0559427
8.188189,0.9281046,-0.8537217,-0.039130494
8.198198,0.92833614,-0.854362,-0.022296831
8.208208,0.9285213,-0.85485893,-0.0054434985
8.218218,0.9286602,-0.85521257,0.011426762
8.228229,0.9287531,-0.8554218,0.028309181
8.238238,0.92879987,-0.85548633,0.045198277
8.248248,0.92880076,-0.8554052,0.062091544
8.258258,0.9287565,-0.8551781,0.07898255
8.268269,0.92866683,-0.8548043,0.095871285
8.278278,0.92853236,-0.8542826,0.11274965
8.288288,0.9283535,-0.85361344,0.12961383
8.298298,0.9281298,-0.8527956,0.14646251
8.308309,0.9278624,-0.8518293,0.1632901
8.318318,0.92755175,-0.85071355,0.1800905
8.328328,0.9271977,-0.8494478,0.19686075
8.338338,0.9268013,-0.84803313,0.21359666
8.348349,0.9263625,-0.8464672,0.23029621
8.358358,0.92588186,-0.8447514,0.24695118
8.368368,0.92536056,-0.8428855,0.26355952
8.378378,0.9247982,-0.8408675,0.28011757
8.388389,0.9241958,-0.8386996,0.29662085
8.398398,0.923554,-0.83638084,0.31306428
8.408408,0.9228728,-0.8339111,0.3294446
8.418419,0.9221535,-0.8312902,0.34575945
8.428429,0.9213963,-0.8285189,0.36200184
8.438438,0.9206021,-0.8255969,0.37816936
8.448448,0.91977113,-0.82252556,0.3942582
8.458459,0.91890466,-0.81930226,0.4102651
8.468469,0.9180027,-0.81593066,0.42618537
8.478478,0.9170663,-0.81240964,0.4420148
8.488488,0.9160959,-0.80873966,0.4577511
8.498499,0.9150926,-0.8049212,0.47339123
8.508509,0.91405666,-0.8009553,0.4889294
8.518518,0.9129892,-0.79684216,0.50436413
8.528528,0.9118906,-0.7925828,0.51969135
8.538539,0.9107616,-0.788177,0.53490984
8.548549,0.9096037,-0.78362745,0.55001146
8.558558,0.9084165,-0.77893305,0.5649976
8.568568,0.9072015,-0.7740964,0.57986385
8.578579,0.9059586,-0.7691172,0.59460896
8.588589,0.9046897,-0.763998,0.60922647
8.5985985,0.903395,-0.75873834,0.6237157
8.608608,0.9020753,-0.7533409,0.63807476
8.618619,0.90073144,-0.7478059,0.65230083
8.628629,0.8993643,-0.7421353,0.66638947
8.6386385,0.89797443,-0.7363307,0.68034023
8.648648,0.89656293,-0.7303927,0.6941495
8.658659,0.8951305,-0.7243232,0.70781654
8.668669,0.8936776,-0.7181246,0.72133845
8.6786785,0.8922053,-0.7117982,0.7347119
8.688688,0.89071447,-0.7053454,0.7479363
8.698699,0.88920546,-0.698768,0.7610108
8.708709,0.8876799,-0.6920692,0.7739304
8.718719,0.88613796,-0.68524927,0.7866958
8.728728,0.88458073,-0.67831093,0.79930437
8.738739,0.88300884,-0.67125577,0.811757
8.748749,0.8814234,-0.6640879,0.824047
8.758759,0.8798248,-0.656807,0.83617824
8.768768,0.87821436,-0.6494167,0.8481455
8.778779,0.87659204,-0.6419186,0.8599507
8.788789,0.8749599,-0.6343157,0.87158966
8.798799,0.87331784,-0.62661016,0.8830626
8.808809,0.8716665,-0.61880434,0.8943701
8.818819,0.8700076,-0.61090064,0.9055069
8.828829,0.86834097,-0.6029032,0.9164751
8.838839,0.86666876,-0.59481287,0.9272736
8.848849,0.86499006,-0.58663166,0.9379013
8.858859,0.86330706,-0.5783646,0.94835705
8.868869,0.86162037,-0.57001245,0.95864004
8.878879,0.8599297,-0.5615787,0.96874994
8.888889,0.8582372,-0.55306613,0.97868735
8.898899,0.8565426,-0.54447794,0.98844904
8.908909,0.85484797,-0.53581613,0.99803585
8.918919,0.85315293,-0.52708393,1.0074475
8.928929,0.85145843,-0.51828367,1.0166836
8.938939,0.8497656,-0.509419,1.0257432
8.948949,0.84807557,-0.50049347,1.0346252
8.958959,0.8463884,-0.49150774,1.0433315
8.968969,0.8447048,-0.48246583,1.0518606
8.978979,0.8430263,-0.4733713,1.0602124
8.988989,0.84135306,-0.4642265,1.0683852
8.998999,0.8396862,-0.4550344,1.0763812
9.009009,0.8380259,-0.4457964,1.0841994
9.019019,0.83637345,-0.43651804,1.0918392
9.029029,0.8347295,-0.42720047,1.0993007
9.039039,0.83309436,-0.41784677,1.1065837
9.049049,0.8314693,-0.40845862,1.1136895
9.059059,0.8298547,-0.39904135,1.120616
9.069069,0.8282517,-0.38959545,1.1273646
9.079079,0.8266602,-0.3801246,1.1339345
9.089089,0.8250814,-0.37063056,1.1403273
9.099099,0.8235156,-0.36111674,1.1465415
9.109109,0.82196426,-0.35158542,1.1525778
9.119119,0.82042724,-0.34204012,1.1584364
9.129129,0.8189053,-0.33248067,1.1641179
9.139139,0.8173993,-0.322912,1.1696224
9.149149,0.81590974,-0.31333566,1.1749485
9.159159,0.8144373,-0.3037545,1.1800988
9.169169,0.81298244,-0.29416868,1.1850721
9.179179,0.8115456,-0.28458312,1.1898687
9.189189,0.810128,-0.27499858,1.1944897
9.199199,0.8087293,-0.2654176,1.1989344
9.209209,0.80735034,-0.2558409,1.2032043
9.219219,0.805992,-0.24627212,1.2072984
9.229229,0.80465466,-0.23671308,1.2112184
9.23924,0.80333865,-0.22716314,1.2149642
9.249249,0.8020445,-0.21762702,1.2185357
9.259259,0.8007725,-0.2081055,1.2219336
9.269269,0.79952353,-0.19859901,1.2251583
9.27928,0.7982974,-0.18911013,1.2282115
9.289289,0.79709506,-0.17964083,1.2310914
9.299299,0.79591703,-0.1701915,1.2338
9.309309,0.7947629,-0.16076377,1.2363375
9.31932,0.79363424,-0.15135819,1.2387041
9.3293295,0.7925302,-0.1419777,1.2409017
9.339339,0.7914517,-0.13262239,1.2429286
9.349349,0.790399,-0.123293035,1.244787
9.35936,0.7893726,-0.11399002,1.2464777
9.3693695,0.7883729,-0.10471674,1.2479997
9.379379,0.78739953,-0.095471434,1.2493557
9.389389,0.78645325,-0.08625699,1.2505449
9.3994,0.7855344,-0.07707187,1.2515681
9.4094095,0.7846428,-0.06791835,1.252427
9.419419,0.78377944,-0.05879695,1.2531217
9.429429,0.78294307,-0.04970794,1.2536526
9.43944,0.7821356,-0.04065063,1.254021
9.44945,0.78135586,-0.031627513,1.254228
9.459459,0.7806047,-0.022637866,1.254273
9.469469,0.7798824,-0.013682656,1.254158
9.47948,0.77918845,-0.004760705,1.253884
9.48949,0.7785234,0.0041259155,1.2534511
9.499499,0.77788746,0.012977801,1.2528607
9.509509,0.77728045,0.0217947,1.2521139
9.51952,0.77670217,0.030577905,1.2512115
9.52953,0.7761532,0.03932532,1.2501544
9.539539,0.7756337,0.048037253,1.2489431
9.549549,0.7751429,0.056715034,1.2475797
9.55956,0.7746815,0.065357305,1.2460643
9.56957,0.7742494,0.07396447,1.2443985
9.579579,0.7738464,0.08253639,1.2425836
9.589589,0.77347213,0.09107437,1.2406206
9.5996,0.7731277,0.099578284,1.2385103
9.60961,0.7728114,0.108046286,1.2362546
9.619619,0.7725246,0.11648057,1.233854
9.62963,0.77226645,0.12488169,1.2313099
9.63964,0.77203715,0.13324878,1.2286247
9.64965,0.7718362,0.14158183,1.2257982
9.659659,0.7716641,0.14988151,1.2228332
9.66967,0.77152014,0.1581487,1.2197295
9.67968,0.7714045,0.16638252,1.2164905
9.68969,0.7713168,0.17458344,1.2131162
9.699699,0.77125686,0.18275276,1.2096078
9.70971,0.7712245,0.19089016,1.2059686
9.71972,0.7712195,0.19899544,1.2021986
9.72973,0.77124166,0.20706931,1.1983012
9.739739,0.7712908,0.21511123,1.194276
9.74975,0.7713669,0.22312316,1.1901245
9.75976,0.77146906,0.23110375,1.1858512
9.76977,0.77159715,0.23905337,1.1814553
9.779779,0.77175146,0.2469734,1.1769394
9.78979,0.77193123,0.25486347,1.1723055
9.7998,0.7721366,0.26272246,1.1675557
9.80981,0.7723664,0.270552,1.1626915
9.819819,0.77262115,0.27835202,1.157715
9.82983,0.77289975,0.2861232,1.1526272
9.83984,0.77320224,0.2938642,1.1474327
9.84985,0.7735286,0.3015767,1.1421306
9.859859,0.77387756,0.3092591,1.1367252
9.86987,0.77425003,0.31691355,1.1312164
9.87988,0.7746442,0.32453796,1.1256088
9.88989,0.77506053,0.3321334,1.1199034
9.8998995,0.7754983,0.33969992,1.1141018
9.90991,0.77595747,0.34723824,1.1082071
9.91992,0.77643716,0.3547464,1.1022215
9.92993,0.77693707,0.36222568,1.096147
9.9399395,0.77745664,0.36967525,1.089987
9.94995,0.7779955,0.3770968,1.083742
9.95996,0.7785535,0.38448778,1.0774153
9.96997,0.77913,0.3918493,1.0710102
9.9799795,0.7797239,0.39918065,1.0645275
9.98999,0.78033555,0.40648323,1.0579705
10.0,0.780964,0.41375434,1.0513421
