epoch,IC_loss,ODE_loss,Data_loss
174,0.012819859,0.8276658,0.04559075
175,0.013035995,0.8170022,0.051077593
176,0.013309401,0.81785583,0.040854916
177,0.012966646,0.8148586,0.048134
178,0.012050231,0.8231171,0.04380084
179,0.013414758,0.8219444,0.045399245
180,0.012703237,0.8136387,0.047606833
181,0.01355875,0.81561965,0.04725016
182,0.011848689,0.82287437,0.04460234
183,0.013029406,0.8171345,0.045855086
184,0.012419262,0.81190884,0.04610501
185,0.013328438,0.80753595,0.053011894
186,0.012682061,0.8177064,0.041876905
187,0.01285129,0.8060635,0.051629215
188,0.012322005,0.8191451,0.043300413
189,0.0137480125,0.8113821,0.03651609
190,0.012309404,0.79096997,0.045745183
191,0.0130485,0.79876673,0.043143623
192,0.011872415,0.79701537,0.043329716
193,0.012633214,0.78895694,0.052306242
194,0.012585623,0.795007,0.05145347
195,0.012277744,0.8017017,0.04689371
196,0.0124192145,0.79997987,0.044255797
197,0.011535326,0.8050622,0.03834366
198,0.012053808,0.79455847,0.042411856
199,0.012284093,0.77624226,0.03720522
200,0.012465446,0.77090347,0.042482983
201,0.01264182,0.7686456,0.046654806
202,0.01204404,0.7757471,0.043682978
203,0.0119419675,0.7760977,0.04121846
204,0.010963648,0.7751784,0.046475723
205,0.012707435,0.76937526,0.045049496
206,0.0117987115,0.7783248,0.0435256
207,0.012073086,0.77556866,0.040658377
208,0.0116640795,0.7747536,0.04062092
209,0.012128549,0.7708944,0.040463082
210,0.011538543,0.77108526,0.043295667
211,0.011725518,0.769314,0.042059194
212,0.011658052,0.7724716,0.044188447
213,0.011637545,0.7692529,0.04020097
214,0.011467433,0.7639165,0.048725247
215,0.012077933,0.76857066,0.045575555
216,0.01091246,0.7772761,0.032829728
217,0.011916389,0.7574302,0.041693054
218,0.012279457,0.7498229,0.039960604
219,0.011945828,0.7527324,0.041838717
220,0.011894576,0.7507615,0.039320473
221,0.011183321,0.7511357,0.045235973
222,0.011598101,0.7507377,0.042505126
223,0.011802886,0.75233823,0.04703804
224,0.011327424,0.758342,0.045291286
225,0.011535386,0.768159,0.04626794
226,0.011129653,0.7669813,0.040586192
227,0.011383552,0.75850713,0.032481093
228,0.012217708,0.7429651,0.044456176
229,0.011400795,0.7465032,0.03867544
230,0.011067504,0.7524526,0.04175337
231,0.011437564,0.74529016,0.039587
232,0.011068806,0.74739665,0.04406633
233,0.011384036,0.74967194,0.041889984
234,0.0105307475,0.75712526,0.04748196
235,0.011644707,0.75019133,0.040391184
236,0.0103806695,0.7536794,0.03312413
237,0.01197578,0.73594016,0.048611812
238,0.010743284,0.7485336,0.036999177
239,0.011615146,0.74223566,0.040359996
240,0.01164091,0.7347881,0.048971526
241,0.011072513,0.7485653,0.04193436
242,0.011775496,0.742725,0.043329485
243,0.010692299,0.74426734,0.04180478
244,0.011681094,0.7400054,0.03978746
245,0.011116074,0.74141157,0.035387747
246,0.010957395,0.7362347,0.041917313
247,0.011135721,0.7324811,0.042266615
248,0.010999903,0.7390824,0.03816458
249,0.010768694,0.7359977,0.044046227
250,0.0109080495,0.73158324,0.03642881
251,0.010885887,0.73373973,0.038546033
252,0.01149668,0.7201849,0.038505606
253,0.011342113,0.72236824,0.04167375
254,0.010567409,0.7280588,0.043188088
255,0.0110632675,0.7232797,0.037617486
256,0.011028382,0.7231355,0.0394417
257,0.011526297,0.72204393,0.044316106
258,0.011116206,0.73431194,0.04211599
259,0.011090382,0.7329351,0.046663262
260,0.010074022,0.7408766,0.04299847
261,0.011313508,0.74032414,0.043389834
262,0.0104320375,0.7443384,0.041358054
263,0.011235602,0.7353126,0.043951847
264,0.011263416,0.74277955,0.043185912
265,0.0106249675,0.7439946,0.03316425
266,0.010652375,0.73402035,0.04072114
267,0.011722682,0.72393686,0.050056886
268,0.010661996,0.7413309,0.03118836
269,0.0108018,0.728085,0.03728149
270,0.011017442,0.72166145,0.039524846
271,0.0112657,0.7234733,0.043469515
272,0.010403944,0.72799814,0.040042024
273,0.011091908,0.7212971,0.041413806
274,0.010626921,0.7289004,0.03650523
275,0.010603073,0.719484,0.037386224
276,0.010805087,0.71757424,0.04121538
277,0.01082835,0.71569705,0.03959456
278,0.010147026,0.72373927,0.037412215
279,0.010896864,0.71215266,0.039278556
280,0.010617551,0.7074658,0.04014629
281,0.011281086,0.7048349,0.03522917
282,0.009979738,0.7112753,0.04335236
283,0.01085092,0.7080083,0.04276228
284,0.009898727,0.71554077,0.03446239
285,0.011315605,0.6996428,0.04012034
286,0.010775259,0.7011608,0.03931144
287,0.010993844,0.69984037,0.03408977
288,0.010201542,0.698876,0.040662147
289,0.010589867,0.69796485,0.04340026
290,0.010244558,0.7052906,0.041301843
291,0.010001939,0.70936596,0.039173484
292,0.010501722,0.7044609,0.04314192
293,0.0105621265,0.7152764,0.04134522
294,0.010581009,0.71392614,0.036662586
295,0.010140642,0.7079615,0.038770746
296,0.010754257,0.700482,0.040168427
297,0.010345528,0.70536774,0.034652136
298,0.011012308,0.69482744,0.04086295
299,0.01014823,0.70569944,0.041390907
300,0.01114525,0.7036034,0.040282674
301,0.009566818,0.7121588,0.038797416
302,0.010223249,0.7043501,0.041190114
303,0.011013772,0.70539373,0.037273325
304,0.010049439,0.7057198,0.0359577
305,0.010203996,0.70172703,0.03833147
306,0.010479536,0.69827396,0.03692872
307,0.009976524,0.69915044,0.031033685
308,0.009966282,0.6957283,0.038166083
309,0.010712208,0.6918048,0.040370498
310,0.0104717165,0.6926974,0.035557635
311,0.009933712,0.6940181,0.039338455
312,0.010370897,0.6894911,0.041388884
313,0.010287593,0.6919523,0.041755836
314,0.009895852,0.70005536,0.038331073
315,0.00997131,0.6956313,0.04091777
316,0.010169148,0.6936232,0.043631278
317,0.009816467,0.7037822,0.033151098
318,0.010145667,0.69671834,0.042461656
319,0.010585434,0.69218004,0.038951855
320,0.009847021,0.6940576,0.039910503
321,0.00984266,0.70010865,0.037964966
322,0.009803872,0.6972413,0.037603747
323,0.010330932,0.6927325,0.03742109
324,0.010642801,0.69206345,0.042362828
325,0.00997719,0.69642943,0.033995546
326,0.009809101,0.69492793,0.033190534
327,0.010506355,0.68420833,0.037389237
328,0.010742618,0.6785987,0.043648116
329,0.010393658,0.68776155,0.039743714
330,0.010308939,0.68806064,0.040989876
331,0.010220316,0.68895835,0.03746592
332,0.009840495,0.69251275,0.030959869
333,0.010111397,0.6841761,0.040115826
334,0.009487605,0.68512917,0.035555042
335,0.009828892,0.6833623,0.043655325
336,0.010557367,0.68569314,0.042293277
337,0.009777298,0.6910439,0.03539625
338,0.009719501,0.69284403,0.034491114
339,0.01084561,0.67510104,0.0351787
340,0.009909624,0.67800206,0.043259114
341,0.010719398,0.67969996,0.043143816
342,0.00987546,0.6870016,0.037323885
343,0.0096751945,0.68730694,0.03689603
344,0.009981647,0.684049,0.031620402
345,0.009782245,0.6803689,0.03640244
346,0.009781671,0.67628187,0.034168057
347,0.0098673105,0.67650574,0.033743054
348,0.010162486,0.6746696,0.039889775
349,0.010069865,0.6761931,0.041035496
350,0.009668646,0.6816695,0.041710425
351,0.00999164,0.6824054,0.03342869
352,0.009881137,0.67929614,0.047794294
353,0.010341248,0.68236953,0.036356557
354,0.009677386,0.6870086,0.042270325
355,0.010518557,0.6833099,0.034226295
356,0.009382289,0.68466824,0.033352472
357,0.010581365,0.6745154,0.039114915
358,0.010288151,0.67231274,0.035231
359,0.009891067,0.6754093,0.042359337
360,0.010990437,0.67199796,0.038038224
361,0.009263427,0.6822055,0.03749422
362,0.009934066,0.67654353,0.035572924
363,0.009612138,0.6746263,0.03842099
364,0.009597649,0.67770123,0.03970621
365,0.010297523,0.6764866,0.035093784
366,0.009662305,0.6756762,0.03824698
367,0.009722232,0.67554444,0.03737741
368,0.009601616,0.6766451,0.03224302
369,0.009688041,0.67356145,0.04613595
370,0.010599686,0.67006123,0.034685373
371,0.009787605,0.674538,0.03783322
372,0.010346754,0.67438143,0.038348086
373,0.009515336,0.67650807,0.03857047
374,0.010127474,0.6752199,0.04372607
375,0.00980139,0.67837346,0.03605018
376,0.009556635,0.67796975,0.039755642
377,0.010028801,0.67781866,0.042683326
378,0.009437173,0.68285865,0.035343908
379,0.009399772,0.6831274,0.03660578
380,0.009902096,0.6760827,0.036009856
381,0.009723451,0.6737222,0.03760167
382,0.009931469,0.6708714,0.035601147
383,0.009736491,0.6740874,0.044949844
384,0.010158616,0.6764386,0.03007179
385,0.009244234,0.6763841,0.036264524
386,0.010500784,0.6684941,0.035473883
387,0.0094581265,0.668694,0.03727958
388,0.009909798,0.67024064,0.039347224
389,0.009959863,0.6705186,0.041498944
390,0.009420795,0.67738116,0.03371611
391,0.009350564,0.6755733,0.03428173
392,0.009354046,0.6716052,0.038421463
393,0.010193738,0.6654259,0.037331782
394,0.009579046,0.67022514,0.037608996
395,0.00942978,0.6713948,0.039204717
396,0.009433823,0.67076755,0.041836977
397,0.009782678,0.67521894,0.035660878
398,0.009741596,0.66913265,0.037956648
399,0.00963253,0.6727947,0.042450316
400,0.009708492,0.67416286,0.035540197
401,0.009369543,0.67303205,0.036542527
402,0.009828834,0.67063415,0.035129525
403,0.009624614,0.6697942,0.041492455
404,0.009665104,0.66993535,0.03605917
405,0.009685006,0.6699451,0.034076918
406,0.009635169,0.66899216,0.032670796
407,0.009629453,0.66602266,0.03440523
408,0.009597475,0.66489804,0.04102811
409,0.009631401,0.66504836,0.035398915
410,0.009545704,0.6629576,0.03288645
411,0.009700954,0.6593762,0.036940146
412,0.009615151,0.6605834,0.036195565
413,0.009886291,0.6597521,0.04005737
414,0.009732466,0.6614101,0.040195335
415,0.009468446,0.665732,0.035598963
416,0.009564234,0.6649373,0.033146538
417,0.009514501,0.6620995,0.036793064
418,0.009581054,0.6615809,0.03865344
419,0.010007955,0.6613117,0.036378026
420,0.0100958655,0.66127765,0.037218817
421,0.009385688,0.6658859,0.03479422
422,0.009696144,0.6641911,0.038109124
423,0.0099222,0.6624339,0.0380894
424,0.009795285,0.66308814,0.04221993
425,0.009843776,0.6661309,0.032853328
426,0.009387943,0.6665307,0.03847965
427,0.009616715,0.6652522,0.037581284
428,0.009663386,0.6646078,0.0336176
429,0.009383613,0.66571355,0.03736823
430,0.009687262,0.6643589,0.03304625
431,0.009865551,0.6594666,0.033352584
432,0.009498176,0.65908796,0.038122427
433,0.0095042735,0.6597585,0.033294108
434,0.009528667,0.6573759,0.036105383
435,0.009547003,0.658216,0.033328585
436,0.009903748,0.6550927,0.041723285
437,0.009726294,0.65584797,0.036455337
438,0.009520129,0.657504,0.032829523
439,0.009343055,0.6579241,0.028817618
440,0.0095585,0.6526371,0.03819702
441,0.009443108,0.65010214,0.039899778
442,0.00912345,0.6531001,0.03308765
443,0.009498096,0.6534864,0.037309997
444,0.009381553,0.6546797,0.03146493
445,0.00896286,0.6564247,0.037573807
446,0.009776421,0.6534456,0.04023933
447,0.0097716525,0.6539195,0.036830217
448,0.009377383,0.65599674,0.040133648
449,0.00952285,0.6565195,0.03837145
450,0.009448161,0.6586693,0.04226834
451,0.009347729,0.6599139,0.027961835
452,0.0092942435,0.65797585,0.03705827
453,0.009777673,0.6531629,0.027986016
454,0.009105155,0.6516268,0.033820488
455,0.00904183,0.651322,0.031881236
456,0.009723775,0.6465843,0.034723587
457,0.0097184265,0.6447272,0.03893549
458,0.009661777,0.64742076,0.039316338
459,0.009176898,0.65213615,0.038907714
460,0.009304647,0.65126413,0.039170183
461,0.009217426,0.65404034,0.037954513
462,0.009370819,0.65383023,0.03510028
463,0.009297028,0.65325266,0.041233357
464,0.009355605,0.65397984,0.03606185
465,0.0094475765,0.65501213,0.037189275
466,0.009285243,0.6552547,0.03335663
467,0.009243079,0.6531559,0.04061248
468,0.0093634995,0.65226215,0.03289982
469,0.009153826,0.6520532,0.030807123
470,0.009143795,0.64895266,0.03750338
471,0.009706387,0.64566326,0.037403796
472,0.009259945,0.6503622,0.042773373
473,0.009660945,0.64869493,0.039199803
474,0.009663977,0.6530396,0.0344536
475,0.00898405,0.65762126,0.04009135
476,0.009248765,0.6553964,0.034740265
477,0.009466676,0.65462947,0.03531485
478,0.009564338,0.6545054,0.035540145
479,0.009176817,0.6544808,0.033995096
480,0.009180536,0.65150726,0.03231238
481,0.009174263,0.64798224,0.03666871
482,0.009625931,0.6482235,0.03773851
483,0.00979756,0.6494144,0.035317127
484,0.0095590735,0.6488294,0.041486666
485,0.0094555365,0.6501974,0.033043526
486,0.009167884,0.65082115,0.038067214
487,0.009309113,0.65251154,0.033945225
488,0.009242572,0.6523466,0.037169077
489,0.009547743,0.6511478,0.03399033
490,0.009440733,0.6495197,0.03229461
491,0.009065214,0.6485557,0.039613146
492,0.009320101,0.6497122,0.034033965
493,0.009670685,0.6477026,0.035559982
494,0.009534548,0.64734536,0.03654467
495,0.00918411,0.64755493,0.03399818
496,0.009063768,0.64712876,0.036704026
497,0.009522761,0.64542115,0.03575147
498,0.009417845,0.6461949,0.03151917
499,0.009271143,0.6465469,0.039019335
500,0.009449976,0.6450296,0.037338603
501,0.009305103,0.6457523,0.034167133
502,0.0091543775,0.6472126,0.037220918
503,0.009221313,0.6467688,0.033332713
504,0.009248309,0.6451045,0.03514487
505,0.009042846,0.64502954,0.03558532
506,0.009082293,0.6454573,0.037238337
507,0.009182235,0.6460741,0.035718117
508,0.009410661,0.6449298,0.03644841
509,0.0094966255,0.6451578,0.034853462
510,0.009206504,0.6468017,0.035539877
511,0.009189855,0.64637786,0.040157072
512,0.009408182,0.64556277,0.037675135
513,0.009329673,0.645618,0.038944628
514,0.009231621,0.64743555,0.036673356
515,0.009139043,0.6492054,0.035776887
516,0.009190451,0.64967483,0.033002634
517,0.009334485,0.6475903,0.040548928
518,0.009461699,0.6459259,0.031312533
519,0.009349778,0.6446656,0.03841838
520,0.009295848,0.6464638,0.0374886
521,0.009356389,0.6471079,0.034846436
522,0.009284542,0.64728177,0.037991803
523,0.009248167,0.6464709,0.035738207
524,0.009140281,0.64762735,0.036239155
525,0.009110251,0.6478938,0.03633042
526,0.0093840705,0.6461773,0.035912972
527,0.009169311,0.6472815,0.03966657
528,0.009304014,0.64700854,0.030173356
529,0.009229111,0.6463319,0.039568234
530,0.009369269,0.64588535,0.028385347
531,0.009339087,0.64459616,0.035803024
532,0.009402258,0.6430458,0.03704708
533,0.009528319,0.6431454,0.042282145
534,0.009498119,0.6450283,0.038743623
535,0.009106322,0.64805037,0.040204488
536,0.009251503,0.64885056,0.0347907
537,0.009471712,0.64933395,0.035546392
538,0.009377599,0.64920735,0.033017296
539,0.009237486,0.6474441,0.034222513
540,0.009281182,0.6458136,0.038796138
541,0.009307686,0.6456909,0.035180807
542,0.009235234,0.64692146,0.03776911
543,0.009195502,0.64720696,0.03977496
544,0.009304393,0.64720273,0.03711349
545,0.009441996,0.64607257,0.034292117
546,0.009085021,0.6475675,0.034519754
547,0.008838532,0.6497927,0.0352229
548,0.009244359,0.6472635,0.036202054
549,0.009221795,0.6450987,0.03647487
550,0.008828579,0.64741075,0.04276972
551,0.009054448,0.64885104,0.035310842
552,0.009201349,0.64862746,0.03701287
553,0.0091540385,0.6479789,0.02993468
554,0.009056575,0.64756364,0.026938299
555,0.009263957,0.64437026,0.03294959
556,0.0095340945,0.64042413,0.04048658
557,0.009569582,0.6394816,0.03414469
558,0.009260291,0.641596,0.034975056
559,0.009249186,0.6421463,0.03406163
560,0.009397297,0.64073694,0.033869933
561,0.00936255,0.6393673,0.03852951
562,0.00940878,0.6402256,0.03742814
563,0.009322451,0.64116156,0.03779313
564,0.0092241485,0.6429313,0.03344901
565,0.009257228,0.6429006,0.03828442
566,0.009370827,0.64194345,0.028276172
567,0.009205366,0.64040935,0.028058518
568,0.009091647,0.63800323,0.03640654
569,0.009167336,0.63623536,0.035603367
570,0.009139743,0.6370943,0.033804983
571,0.009083478,0.6376239,0.03349521
572,0.0094498815,0.6369685,0.041377924
573,0.009778531,0.63607585,0.038923427
574,0.0095119625,0.63823444,0.03354421
575,0.009173826,0.6403016,0.032709915
576,0.0091374265,0.64051944,0.042452823
577,0.009326005,0.6396033,0.03364571
578,0.009110293,0.6401207,0.030752469
579,0.00895215,0.63989776,0.037647445
580,0.009271424,0.6400291,0.03841956
581,0.009600201,0.638837,0.03453573
582,0.009234976,0.63938576,0.03596764
583,0.009176617,0.639568,0.03889401
584,0.009541096,0.6384491,0.040205225
585,0.009307867,0.6400627,0.034683336
586,0.009091642,0.64222455,0.03681292
587,0.009280222,0.64166194,0.039435588
588,0.009209037,0.6406137,0.035120428
589,0.008972087,0.64141625,0.031248797
590,0.009074638,0.64129823,0.03166258
591,0.009354743,0.639592,0.03648479
592,0.009327503,0.63676727,0.036347017
593,0.009211395,0.6372368,0.03470825
594,0.009252513,0.63857055,0.03528288
595,0.009342471,0.6387488,0.03616356
596,0.009262889,0.6389819,0.036557827
597,0.009120254,0.639552,0.032928288
598,0.009029059,0.6392699,0.038335543
599,0.009041204,0.639334,0.03329146
600,0.009055871,0.6378225,0.036192752
601,0.009139101,0.6374961,0.036525667
602,0.0092345355,0.6384796,0.03839912
603,0.009244348,0.6395305,0.038202647
604,0.009126919,0.6401379,0.031728417
605,0.00908058,0.64032525,0.03528104
606,0.009154551,0.63953465,0.033449393
607,0.009160293,0.6393124,0.041991107
608,0.009198122,0.6396983,0.03089692
609,0.009170243,0.63964397,0.034135237
610,0.008974267,0.63977766,0.03123046
611,0.008845045,0.63891935,0.039342858
612,0.008985594,0.638548,0.04471717
613,0.009201332,0.6387993,0.036915593
614,0.00921105,0.63934535,0.033259504
615,0.009046403,0.6403514,0.034726985
616,0.008966825,0.6412666,0.034266792
617,0.009039353,0.6408552,0.034604855
618,0.009000533,0.63970536,0.03266675
619,0.00894259,0.639119,0.039281137
620,0.0090887,0.63885295,0.03306539
621,0.009133366,0.6390938,0.03423116
622,0.009035971,0.63897073,0.038227804
623,0.00913394,0.6387726,0.03773142
624,0.009256624,0.638309,0.033611245
625,0.009049533,0.63906705,0.036387037
626,0.0090604015,0.6386057,0.035456337
627,0.009170184,0.63817036,0.033812623
628,0.009176013,0.6383913,0.04084636
629,0.009258012,0.6385747,0.029665982
630,0.009158982,0.6390184,0.03393214
631,0.009087677,0.6385075,0.030997198
632,0.0091512455,0.6378526,0.03783994
633,0.009350891,0.6368385,0.038211174
634,0.009424223,0.6375383,0.037389476
635,0.009294723,0.63842195,0.037178483
636,0.009254026,0.63906527,0.03938187
637,0.009273738,0.64026755,0.037435748
638,0.009353684,0.6406378,0.032765068
639,0.00928246,0.640538,0.03888086
640,0.009339841,0.6398045,0.031982422
641,0.009219116,0.6389466,0.03511996
642,0.009117541,0.6387088,0.033213988
643,0.009159062,0.6389779,0.034824636
644,0.00931445,0.6390743,0.042866692
645,0.00948583,0.63847667,0.0352097
646,0.00924292,0.63892215,0.033143736
647,0.009016527,0.6389712,0.03304846
648,0.00895302,0.6389469,0.03641292
649,0.009025343,0.6393766,0.035904087
650,0.009027951,0.6386436,0.034551688
651,0.009122586,0.63767356,0.040191047
652,0.009263641,0.6376511,0.036398858
653,0.0092596775,0.638179,0.036733788
654,0.009152474,0.6388572,0.040728413
655,0.009202244,0.63924384,0.030767983
656,0.009131519,0.63976306,0.03332336
657,0.009171839,0.63893175,0.03412308
658,0.009137193,0.6379615,0.02873441
659,0.009035482,0.6371347,0.034744356
660,0.009102242,0.636492,0.037784316
661,0.009293638,0.63656324,0.032217573
662,0.009360858,0.63630736,0.03737906
663,0.009418974,0.63595825,0.03387464
664,0.009324981,0.635846,0.037315942
665,0.009234618,0.6364094,0.03427689
666,0.009209542,0.6364589,0.028871696
667,0.009104245,0.63616884,0.03137222
668,0.009108563,0.635804,0.035884596
669,0.00930514,0.635271,0.034870822
670,0.009392213,0.634705,0.031845737
671,0.009292977,0.6343377,0.03562209
672,0.009318143,0.6344124,0.041183606
673,0.009343398,0.6356071,0.040697392
674,0.009314351,0.63739043,0.032554902
675,0.009165516,0.637664,0.036466412
676,0.009105432,0.63753134,0.034565635
677,0.009208525,0.6369156,0.035087995
678,0.00925844,0.6361295,0.038406394
679,0.00920456,0.6362132,0.036652368
680,0.009271519,0.63626367,0.030107087
681,0.009208232,0.6356473,0.034887247
682,0.009092115,0.6354782,0.036475107
683,0.00916367,0.6354028,0.031841177
684,0.009204954,0.6346941,0.033990268
685,0.009074484,0.6346806,0.03346648
686,0.0089933425,0.6344533,0.036547072
687,0.008949057,0.63519126,0.039935328
688,0.009068858,0.63542634,0.03900911
689,0.009147732,0.6359237,0.029917281
690,0.009036234,0.6369746,0.033491243
691,0.00903911,0.6369361,0.037078485
692,0.009210616,0.63645446,0.039950002
693,0.009199801,0.6371375,0.037387792
694,0.009017967,0.63755673,0.030601328
695,0.008920682,0.63766223,0.03157418
696,0.009117609,0.63649106,0.038746443
697,0.009355454,0.6357942,0.035675388
